gamma_mr,gamma_mc,ie_over_iw,in_over_ie,d_ie_iw_dlog_mr,d_ie_iw_dlog_mc,d_in_ie_dlog_mr,d_in_ie_dlog_mc,det_j,abs_det_j,cond_j,good_invertibility,good_condition,good_both
11.0,0.121,2.4950763475971063,0.9552504796685305,-0.7879662388952202,-5.44264927001795e-06,-0.21778553245274349,-0.0011478364756510452,0.0009032710603162747,0.0009032710603162747,739.8902255220311,1,0,0
11.0,0.16,2.495075485598235,0.9550905227775152,-0.7882526006451485,-1.0057809032175234e-05,-0.21683934401864988,-0.0015208458739076375,0.001196629786575337,0.001196629786575337,558.5366850069669,1,0,0
11.0,0.212,2.495073898012782,0.9548800769097946,-0.7886334793504904,-1.8217846107371932e-05,-0.215598087188366,-0.0019896684881552163,0.0015651914497944368,0.0015651914497944368,427.0567629829433,1,0,0
11.0,0.281,2.495071029761983,0.9546038770496572,-0.7891405614254458,-3.2771069159686836e-05,-0.21397523460872775,-0.002598230012132758,0.0020433564932750645,0.0020433564932750645,327.17185438359974,1,0,0
11.0,0.373,2.4950658568781834,0.9542425414926882,-0.789816210779199,-0.009070505780652167,-0.21186279260947477,-0.0041021343573922715,0.0013182295291933762,0.0013182295291933762,507.34107995766243,1,0,0
11.0,0.494,2.492848568730091,0.9535987695090903,-0.792623131305087,-0.009076285742712803,-0.20903397792591044,-0.005124622216564778,0.0021646419944577064,0.0021646419944577064,310.46625835329206,1,0,0
11.0,0.655,2.492846410323583,0.9529894049735657,-0.7937735678721519,-5.379025874313967e-05,-0.20552221926692466,-0.005680068062879092,0.004497632798676368,0.004497632798676368,149.48264294403398,1,0,0
11.0,0.869,2.4928353743654306,0.9522054895534121,-0.7953116430692777,0.00872400958355414,-0.20105543265510495,-0.006599882770069839,0.007002973131237619,0.007002973131237619,96.10071031193974,1,0,0
11.0,1.15,2.494979051524462,0.9513760204648007,-0.7874940673025589,0.008337832324262355,-0.1947909328455569,-0.008505474497036104,0.00832214484236205,0.00832214484236205,79.08142112649988,1,0,0
11.0,1.53,2.494883743426383,0.9501159355625325,-0.8082447956433589,-0.009947509051385372,-0.18926085179612337,-0.012254501882102793,0.008021963333096486,0.008021963333096486,85.91850270546243,1,0,0
11.0,2.02,2.4925453583293558,0.9483779133320673,-0.8019117385051898,-0.0018526382593671913,-0.1801922251788828,-0.01426023588806077,0.011101619542082006,0.011101619542082006,60.85202452494761,1,0,0
11.0,2.68,2.494432730937709,0.9466443757777581,-0.8084906889282011,-0.0032316321045827738,-0.17018167286290412,-0.01698482552787974,0.013182108734725423,0.013182108734725423,51.78711488148572,1,0,0
11.0,3.56,2.4917500581005165,0.9441979710638985,-0.8128530626639128,-0.00593143129715974,-0.15890844195581214,-0.020034118661813448,0.015342240206027714,0.015342240206027714,44.718075383137396,1,0,0
11.0,4.71,2.492980205782227,0.9417382983292802,-0.8121759594211914,-0.0015209487590543054,-0.14557204347504632,-0.02217987588360123,0.0177925543567304,0.0177925543567304,38.26602326974957,1,0,0
11.0,6.25,2.4913782925658783,0.938776543572019,-0.8285478959478749,-0.017620417402493014,-0.1330000462364333,-0.025154732194150965,0.018498384103359227,0.018498384103359227,38.091880810904385,1,0,0
11.0,8.29,2.488653800851196,0.935561965787456,-0.8373885678774021,-0.029399544368435292,-0.1195139975942584,-0.026781977189571923,0.018913264448779415,0.018913264448779415,37.88799283230309,1,0,0
11.0,11.0,2.4841603319954633,0.9322012289028695,-0.8543693760086849,-0.05549989122009616,-0.1071049322425312,-0.028275074889756193,0.018213046001563583,0.018213046001563583,40.89666669982303,1,0,0
11.0,14.6,2.475012020538618,0.9286119997336834,-0.8484914864507973,-0.07302547518587697,-0.09441974620748145,-0.027414139331272618,0.01636561699722953,0.01636561699722953,44.885110960137695,1,0,0
11.0,19.3,2.466330094315269,0.9255076658848902,-0.8454710698514929,-0.10756933251884522,-0.08389184665314885,-0.026176977914854214,0.013107687574898153,0.013107687574898153,55.98862879364411,1,0,0
11.0,25.6,2.4487772469568037,0.9222277722538667,-0.8296124046818959,-0.1484514716376925,-0.07498104897515875,-0.0242734223608799,0.009006485229368666,0.009006485229368666,79.54187348831056,1,0,0
11.0,33.9,2.4300125716142644,0.9195693578445777,-0.7979067696449637,-0.1839805248751644,-0.06757902263897074,-0.021364944326161345,0.004614009655263438,0.004614009655263438,146.40106240875397,1,0,0
11.0,45.0,2.4037070689104834,0.9169939473945062,-0.7506445492050933,-0.24232609061930824,-0.06152890027258956,-0.020703083389845976,0.0006305988351644701,0.0006305988351644701,993.3462082760853,1,0,0
11.0,59.6,2.370631396337262,0.914496138446679,-0.6795458154703669,-0.27463814886184207,-0.05573368669733146,-0.01868985584255689,-0.0026059832142470638,0.0026059832142470638,207.4655042590483,1,0,0
11.0,79.1,2.3364306177280936,0.9124156061137754,-0.6222311794478361,-0.27821293709390654,-0.053166870991615676,-0.0169244980551636,-0.004260760948243162,0.004260760948243162,109.75701748785063,1,0,0
14.6,0.0126,2.3997278402158084,0.9328097568755712,-0.726960177062242,-2.5714419321201735e-05,-0.15830118711320354,-6.658129637590233e-05,4.4331327897986635e-05,4.4331327897986635e-05,12486.21218144997,1,0,0
14.6,0.0168,2.399724627488746,0.9328014382925203,-0.726981670897959,-3.0387788752946948e-05,-0.1582469838900579,-7.86154251131253e-05,5.234319718985112e-05,5.234319718985112e-05,10575.28942831645,1,0,0
14.6,0.0222,2.399720365353709,0.9327904188623188,-0.7270101200957609,-4.056950685762969e-05,-0.15817520229135612,-0.00010476651179973046,6.974922437146988e-05,6.974922437146988e-05,7936.4769739498815,1,0,0
14.6,0.0295,2.399714707727697,0.932775821546262,-0.7270478285470638,-5.357831751114669e-05,-0.1580801453700011,-0.00013801500889235282,9.187384430124668e-05,9.187384430124668e-05,6025.522151999674,1,0,0
14.6,0.0391,2.3997071945290145,0.9327564914907297,-0.7270978262049749,-7.155563995316564e-05,-0.15795431506002228,-0.00018370784227252508,0.0001222710506756755,0.0001222710506756755,4527.816055583936,1,0,0
14.6,0.0518,2.399697211819618,0.9327309035562357,-0.7271639993742273,-9.500068121009355e-05,-0.15778786445368875,-0.00024285016311762652,0.00016160194125151042,0.00016160194125151042,3426.1006315915274,1,0,0
14.6,0.0687,2.3996839402642,0.9326970466327404,-0.7272516233191662,-0.00012640831653492918,-0.15756780429841183,-0.00032128748825683103,0.00021373896650545048,0.00021373896650545048,2590.6486885644395,1,0,0
14.6,0.091,2.3996662782341076,0.9326522807704581,-0.7273675740619494,-0.00016757441538226814,-0.15727714575326737,-0.00042269245040413446,0.0002810971564721606,0.0002810971564721606,1970.1364446173968,1,0,0
14.6,0.121,2.3996427456746976,0.9325931367253696,-0.7275209553107027,-0.00022416107922019197,-0.15689367521147854,-0.000559803751425585,0.0003720995044654295,0.0003720995044654295,1488.5869847998924,1,0,0
14.6,0.16,2.3996113411528044,0.9325150848561946,-0.7277237016738192,-0.0003014057695373049,-0.15638856094645984,-0.0007427732232929985,0.0004933972650000757,0.0004933972650000757,1122.9072604151015,1,0,0
14.6,0.212,2.3995693381516534,0.9324122339424229,-0.7279913537860712,-0.00040198377905992423,-0.1557245911352818,-0.0009735768737551816,0.0006461567867027233,0.0006461567867027233,857.7204897911123,1,0,0
14.6,0.281,2.3995130214126505,0.9322769612546123,-0.7283442314519816,-0.0005383829785226416,-0.15485418366633946,-0.0012744891526415346,0.0008448959657356097,0.0008448959657356097,656.2532985115905,1,0,0
14.6,0.373,2.399437233520742,0.932099508752685,-0.7288085020343057,0.007334279050772252,-0.15371723655097722,-0.0009347130824136449,0.0018086319492041918,0.0018086319492041918,306.773078605143,1,0,0
14.6,0.494,2.4013100710790685,0.9320479372672075,-0.7203745601588267,0.007050782283193965,-0.15153038345655176,-0.001447888031653121,0.0021114294470023897,0.0021114294470023897,256.67187152892717,1,0,0
14.6,0.655,2.401161378715073,0.9317454531186521,-0.7287079660690874,-0.0014330103372193089,-0.15042718017698814,-0.002829355669611604,0.0018462103110963373,0.0018462103110963373,299.8832448084153,1,0,0
14.6,0.869,2.4009585639215794,0.9313539166149345,-0.7297848680378508,-0.001969884769880019,-0.1479794849855958,-0.003659671592408995,0.0023792704164002556,0.0023792704164002556,233.05083027969044,1,0,0
14.6,1.15,2.400679827499317,0.9308508224623113,-0.740071229107757,-0.01076501433165325,-0.14556930435212873,-0.00540929544831047,0.0024362082834386654,0.0024362082834386654,233.5722139142381,1,0,0
14.6,1.53,2.398313905041417,0.9300250060531777,-0.7417107926399447,-0.01177358505351472,-0.1416759567190067,-0.006661380903462568,0.003272784183514517,0.003272784183514517,174.2770548701202,1,0,0
14.6,2.02,2.3977993783658977,0.9292210921156464,-0.7275309944498104,0.0028390991623912145,-0.13538408523005424,-0.006648370547319623,0.005221264478740023,0.005221264478740023,104.88506781173095,1,0,0
14.6,2.68,2.3990050648899994,0.928406504367264,-0.7390864926657696,-0.007535364883038365,-0.1303158950836033,-0.008997564142894848,0.005668000305392749,0.005668000305392749,99.38457175329316,1,0,0
14.6,3.56,2.395944935402737,0.927006803920003,-0.740701370282932,-0.010886993192044057,-0.12362124363752233,-0.010839792950084873,0.0066831858538374065,0.0066831858538374065,84.40249748585896,1,0,0
14.6,4.71,2.3963389914438524,0.9257519896049078,-0.7453798723338316,-0.015742731376760754,-0.11579704495266506,-0.012719965096194167,0.007658244186579507,0.007658244186579507,74.3390663933026,1,0,0
14.6,6.25,2.39209693926736,0.9238976626051393,-0.7559718740659918,-0.03096700131958416,-0.10811469070684376,-0.0151828822753563,0.008129844197639168,0.008129844197639168,71.86590498123886,1,0,0
14.6,8.29,2.3887355514033604,0.9220240815058593,-0.7506823272250805,-0.033499284611339546,-0.09833042034458746,-0.015899734921549304,0.008641651276094528,0.008641651276094528,66.47315555076248,1,0,0
14.6,11.0,2.3838724405325644,0.9199940762670119,-0.7503873692422766,-0.04802907224312913,-0.08928463300201156,-0.016896154680301544,0.00839040297220717,0.00839040297220717,68.35458024043893,1,0,0
14.6,14.6,2.3769300858834486,0.9178710349825439,-0.7373662472146959,-0.059946662108516416,-0.07971435032442944,-0.01682280940542141,0.007625962614785196,0.007625962614785196,72.62492522094725,1,0,0
14.6,19.3,2.3692355863278025,0.9158865413364445,-0.7341887208505437,-0.08507328405626097,-0.0723991315721301,-0.016744954996719866,0.006134725204079242,0.006134725204079242,89.93464870161831,1,0,0
14.6,25.6,2.3561818085369626,0.9137871563092272,-0.7038228965534961,-0.1297785320734355,-0.06465362784178606,-0.017571369818332176,0.003976479487422035,0.003976479487422035,129.93085436068392,1,0,0
14.6,33.9,2.3374862561750973,0.9115878394426534,-0.6864232054530489,-0.16002682143650843,-0.06010106106050281,-0.016658097345302745,0.001816722810037863,0.001816722810037863,275.5887884460442,1,0,0
14.6,45.0,2.3169796302671486,0.9097063797499955,-0.6328271370672571,-0.17167095687644965,-0.05398401205118586,-0.01391313290943564,-0.00046287893814247333,0.00046287893814247333,935.5544640714152,1,0,0
14.6,59.6,2.29541887847673,0.9081784740629868,-0.5752164360602209,-0.2005380047294605,-0.049721490434280965,-0.01356459323399989,-0.0021684715071976597,0.0021684715071976597,172.3486249758945,1,0,0
14.6,79.1,2.267855044548424,0.9063835431437262,-0.5029448794008557,-0.22422340971813284,-0.04504978948422784,-0.014601217376796717,-0.002757609892558947,0.002757609892558947,110.76529465348395,1,0,0
19.3,0.0126,2.3175793394370725,0.9170440156281099,-0.642603108282061,-4.196647736522219e-05,-0.11073128449467745,-3.111949655249098e-05,1.535048326843572e-05,1.535048326843572e-05,27699.465018756095,1,0,0
19.3,0.0168,2.3175740961984106,0.9170401275975267,-0.6426108853766339,-4.956859872799761e-05,-0.110704351909269,-3.675782421760477e-05,1.8133518367760084e-05,1.8133518367760084e-05,23448.52212061734,1,0,0
19.3,0.0222,2.3175671464327388,0.9170349738492118,-0.6426211782940158,-6.613133264974969e-05,-0.11066866337567711,-4.8993442474870325e-05,2.4165557540281172e-05,2.4165557540281172e-05,17595.68495520553,1,0,0
19.3,0.0295,2.3175579262454447,0.9170281480769468,-0.6426348067106012,-8.726163188091484e-05,-0.11062139454170412,-6.454165291439519e-05,3.182370923677344e-05,3.182370923677344e-05,13361.62902825494,1,0,0
19.3,0.0391,2.317545695448284,0.9170191079759349,-0.6426528205393901,-0.00011636236907143339,-0.11055881493248496,-8.594125204782742e-05,4.236550240194881e-05,4.236550240194881e-05,10037.079508164863,1,0,0
19.3,0.0518,2.3175294747451236,0.917007134775312,-0.6426766227678589,-0.0001541974216009129,-0.11047598787288425,-0.00011365651925834681,5.600927547369196e-05,5.600927547369196e-05,7592.28201168295,1,0,0
19.3,0.0687,2.31750795100656,0.9169912871354622,-0.642708056573866,-0.00020467106833213752,-0.11036641453486949,-0.00015045049145829813,7.410693100490652e-05,7.410693100490652e-05,5738.389611970857,1,0,0
19.3,0.091,2.317479389353851,0.9169703177899254,-0.6427494679949097,-0.0002704477695504387,-0.11022157272675137,-0.00019807562150310362,9.750382184358958e-05,9.750382184358958e-05,4361.631735885748,1,0,0
19.3,0.121,2.317441467201004,0.9169425944761466,-0.6428039447465745,-0.00036024216185006816,-0.11003029304856426,-0.00026256544966638565,0.00012914055616289953,0.00012914055616289953,3293.3398222012847,1,0,0
19.3,0.16,2.3173911017126456,0.9169059686196506,-0.6428754166548063,-0.0004816424340886627,-0.1097779923277396,-0.0003488138529684093,0.00017137011162793542,0.00017137011162793542,2481.998112175942,1,0,0
19.3,0.212,2.317324162949882,0.9168576406911237,-0.6429688316298672,-0.0006376777128215196,-0.10944575332568865,-0.00045793676651680905,0.00022464795006891866,0.00022464795006891866,1893.5752092997898,1,0,0
19.3,0.281,2.317235134456521,0.9167939635432365,-0.6430904125793128,-0.0008458952447524951,-0.10900915525235041,-0.0006007607095777412,0.0002941331265213406,0.0002941331265213406,1446.4509755022145,1,0,0
19.3,0.373,2.317116603120624,0.9167102302510267,-0.6432474787893472,-0.0011286773668894117,-0.10843710128597639,-0.0007899461909323236,0.00038574039374388914,0.00038574039374388914,1103.144703172662,1,0,0
19.3,0.494,2.316958585218127,0.9166004104306434,-0.6515477337022337,-0.008975901011338374,-0.10843017485358822,-0.001839514995558202,0.0002252733103393019,0.0002252733103393019,1937.0043693529674,1,0,0
19.3,0.655,2.3149217038921543,0.916260409108903,-0.6517631114492498,-0.009420816220217664,-0.10745814478739833,-0.0021455016500048184,0.0003860153976190195,0.0003860153976190195,1130.6166089603546,1,0,0
19.3,0.869,2.314647726569876,0.9160741342644542,-0.6451121116204713,-0.0026256840733781535,-0.10537908654862553,-0.0017478079524805802,0.0008508398897139355,0.0008508398897139355,502.1892466430197,1,0,0
19.3,1.15,2.314279838247493,0.9158331460236228,-0.645457743085759,-0.0035149347440761223,-0.10377485534407944,-0.0022406141406784486,0.0010814599017579703,0.0010814599017579703,395.20610675342385,1,0,0
19.3,1.53,2.3137842067363,0.9155236788817113,-0.637736970695566,0.0025676657331097836,-0.1009820063735298,-0.0020896364702448333,0.0015919264698149014,0.0015919264698149014,261.8906703321508,1,0,0
19.3,2.02,2.3149080267306297,0.9153219090866559,-0.6382630246350693,0.0007794368467713808,-0.09844778150873362,-0.002866517285390464,0.0019063258211328312,0.0019063258211328312,218.78304369789274,1,0,0
19.3,2.68,2.313973955463689,0.9148258442730528,-0.6537143708705019,-0.01629850647323989,-0.09693100321383694,-0.005314424071188909,0.001894284804897951,0.001894284804897951,230.7064758967711,1,0,0
19.3,3.56,2.310896986640539,0.9140140366113294,-0.645757302282461,-0.012206269261395768,-0.0924033467274939,-0.005558044310062238,0.002461247568822269,0.002461247568822269,172.9637165911378,1,0,0
19.3,4.71,2.3109848096288124,0.9134647564055235,-0.6466093993490697,-0.016774872241020873,-0.08792707269487676,-0.00669015954981299,0.0028509546370705068,0.0028509546370705068,149.4734294089163,1,0,0
19.3,6.25,2.306796704293717,0.9123787607829722,-0.6445323778784854,-0.02289330787655706,-0.0830233572828133,-0.007785494661931032,0.0031173241081938223,0.0031173241081938223,135.65371670427984,1,0,0
19.3,8.29,2.30536373279378,0.9115531556910518,-0.6346302938565281,-0.023845702557304803,-0.07666518318378301,-0.00805531026236472,0.0032840087642082537,0.0032840087642082537,124.61608421948407,1,0,0
19.3,11.0,2.3009422822429704,0.9104010800703883,-0.6361814447450526,-0.04227231668805383,-0.07174737955920377,-0.009782736792258962,0.0031906676757952252,0.0031906676757952252,129.0427220806965,1,0,0
19.3,14.6,2.2949732681480883,0.9091485753713079,-0.6194894800938682,-0.056826826794144074,-0.06503253587903912,-0.010528637901391155,0.0028267877672472855,0.0028267877672472855,138.43139252549082,1,0,0
19.3,19.3,2.2870671814542147,0.9078303591575471,-0.6120603237880585,-0.07398781354182521,-0.06003003679170851,-0.011099118133733868,0.0023518386696412263,0.0023518386696412263,163.19334563181465,1,0,0
19.3,25.6,2.2769285941631194,0.9064416435313682,-0.5887895957600531,-0.10077923814467199,-0.05475442313814575,-0.011999368913218868,0.0015469945228765566,0.0015469945228765566,232.6866843412505,1,0,0
19.3,33.9,2.2624123078532192,0.9048948048777813,-0.55630122804538,-0.11321891089598098,-0.050113423116012926,-0.01073051715270471,0.00029561268314718357,0.00029561268314718357,1099.1267521831978,1,0,0
19.3,45.0,2.2491930690266697,0.9038129613981389,-0.5152541759265494,-0.1315195612479242,-0.0461162523125486,-0.010360869478441953,-0.0007267080055478143,0.0007267080055478143,392.20218034910715,1,0,0
19.3,59.6,2.2301838915945402,0.9023559094375538,-0.46820367021194725,-0.1451797120811456,-0.04233835091379383,-0.009784786681071222,-0.001565396559336572,0.001565396559336572,154.70200402412274,1,0,0
19.3,79.1,2.213629270432127,0.9014160412098575,-0.41575181387092114,-0.13466681062159325,-0.03931509103119257,-0.007645542316353545,-0.002115789832417439,0.002115789832417439,91.01357866491803,1,0,0
25.6,0.0126,2.2430052255635657,0.9058038239659068,-0.5437895088178536,-4.089572471449275e-05,-0.07624284063360175,-1.4007446297997399e-05,4.4990961201777475e-06,4.4990961201777475e-06,67017.90635179119,1,0,0
25.6,0.0168,2.2430001161033872,0.9058020738932632,-0.543784923366341,-4.83038772992514e-05,-0.07623011749270625,-1.652772336235571e-05,5.305316540143483e-06,5.305316540143483e-06,56832.25005051524,1,0,0
25.6,0.0222,2.2429933436584815,0.9057997584363627,-0.5437788558001118,-6.442963428684813e-05,-0.07621324210770788,-2.202140385568164e-05,7.064382474940097e-06,7.064382474940097e-06,42679.44265871614,1,0,0
25.6,0.0295,2.242984362237341,0.9057966893795943,-0.5437707782767313,-8.497127579552524e-05,-0.07619090241596038,-2.903198464935941e-05,9.312706705403763e-06,9.312706705403763e-06,32374.231276822415,1,0,0
25.6,0.0391,2.2429724556980237,0.9057926216840698,-0.5437600340464889,-0.00011326555547272609,-0.07616132464210779,-3.8670259339069846e-05,1.2400886793672215e-05,1.2400886793672215e-05,24310.804608400264,1,0,0
25.6,0.0518,2.2429566679319257,0.9057872342017325,-0.5437457666266722,-0.00015003523431608544,-0.0761221468024004,-5.1151573589065e-05,1.6392447463205186e-05,1.6392447463205186e-05,18389.814264804023,1,0,0
25.6,0.0687,2.242935730076419,0.9057801008029269,-0.5437267594128068,-0.0001990081013563835,-0.07607031166366114,-6.772955986082213e-05,2.1687765805806976e-05,2.1687765805806976e-05,13898.41289085295,1,0,0
25.6,0.091,2.242907968334547,0.9057706599905653,-0.5437014568952121,-0.0002627052753228542,-0.07600171518418726,-8.922560946305998e-05,2.854604234495787e-05,2.854604234495787e-05,10557.947247831744,1,0,0
25.6,0.121,2.242871149597637,0.9057581665933011,-0.5436676524425181,-0.00034949742365177153,-0.07591106802680063,-0.00011837987506741181,3.782858607231717e-05,3.782858607231717e-05,7965.857814475636,1,0,0
25.6,0.16,2.2428223139986327,0.9057416476176597,-0.543622436784102,-0.0004665205482598952,-0.07579135791689867,-0.00015742558938891773,5.0221856667023424e-05,5.0221856667023424e-05,5998.780964225474,1,0,0
25.6,0.212,2.2427575282892276,0.9057198255137705,-0.5435617573273425,-0.00061636506943688,-0.07563348500643137,-0.0002069377633163741,6.586561604789569e-05,6.586561604789569e-05,4572.647072622374,1,0,0
25.6,0.281,2.242671559523891,0.9056910334680917,-0.5434800659296437,-0.0008153427840786483,-0.07542560303538598,-0.000271945027254876,8.629898017203621e-05,8.629898017203621e-05,3488.5732954934106,1,0,0
25.6,0.373,2.2425574652080127,0.905653097554517,-0.5433695584620586,-0.0010839166386120947,-0.07515249100446836,-0.00035841117472227305,0.00011329068632382023,0.00011329068632382023,2655.996220082268,1,0,0
25.6,0.494,2.2424059775872944,0.9056032153366139,-0.5432192085623021,-0.0014423763171838486,-0.07479471578404769,-0.00047151514929006944,0.00014825395952507985,0.00014825395952507985,2028.1656469878021,1,0,0
25.6,0.655,2.242204757367123,0.9055377967912753,-0.5355497601650564,0.004965730642566297,-0.07352478073958195,0.00020424753484549028,0.00025571953840570404,0.00025571953840570404,1142.8298254235376,1,0,0
25.6,0.869,2.243624035697337,0.9056533157919512,-0.5352993618330792,0.004320796029255916,-0.07292057527817235,1.5038090360224146e-05,0.00030702505193996806,0.00030702505193996806,950.6753985817459,1,0,0
25.6,1.15,2.243261004216044,0.9055414729508184,-0.5349467679258278,-0.0034434460084663376,-0.07214106849627616,-0.0010441554120328405,0.00031015368851923026,0.00031015368851923026,939.4858307791313,1,0,0
25.6,1.53,2.242778078619707,0.9053967964044588,-0.5344441552584456,-0.004601405304841818,-0.0711436723849134,-0.0013509950498104527,0.0003946705366364201,0.0003946705366364201,736.6003097323156,1,0,0
25.6,2.02,2.242135254169427,0.9052109472440951,-0.5477174421457027,-0.01316742447016095,-0.07154724093109402,-0.002589983256445664,0.0004764861134120282,0.0004764861134120282,640.7169924289587,1,0,0
25.6,2.68,2.239572556521862,0.904766282169849,-0.5465132382749766,-0.014962296615099142,-0.06996040230250616,-0.0030074465369925173,0.0005968410553088826,0.0005968410553088826,509.01813358600066,1,0,0
25.6,3.56,2.238453053492848,0.9044708187759752,-0.5373844264371234,-0.003811006131363697,-0.0672009829517232,-0.0018725936227911653,0.0007501992918707609,0.0007501992918707609,390.98158140266804,1,0,0
25.6,4.71,2.2386392940433515,0.9043077099961476,-0.5357155840136308,-0.014520527684089478,-0.0648072982439134,-0.0033608097888967116,0.0008594020105357413,0.0008594020105357413,339.0855217757197,1,0,0
25.6,6.25,2.234903800629746,0.9036493359741723,-0.5246487292345687,-0.01906822602115571,-0.061254204156945734,-0.003996513409027737,0.0009287566718046596,0.0009287566718046596,300.81598011738504,1,0,0
25.6,8.29,2.2339574034161593,0.9033264315777769,-0.5333207328260393,-0.025203643649499754,-0.05984289529920967,-0.004698416315096018,0.0009975038242132231,0.0009975038242132231,289.3883923089084,1,0,0
25.6,11.0,2.2287159868387203,0.9024958152501515,-0.5187430032488847,-0.03300598654492456,-0.05554637809372807,-0.005353957537163689,0.000943965004114413,0.000943965004114413,289.5176218205096,1,0,0
25.6,14.6,2.2258445872007155,0.9020104377817673,-0.514099078610915,-0.0358529569025268,-0.05283055540014051,-0.005118784416661226,0.0007374307263156535,0.0007374307263156535,363.96441184289716,1,0,0
25.6,19.3,2.2199619631027208,0.9012459891784905,-0.49837203190045887,-0.05437339972244579,-0.0491868569045898,-0.006466842255826492,0.0005484366834519923,0.0005484366834519923,462.75374754774833,1,0,0
25.6,25.6,2.2125836159072296,0.900433258316224,-0.477387929555658,-0.07419158029752089,-0.045433547134805304,-0.007685371510268777,0.00029811693270014386,0.00029811693270014386,790.047443931467,1,0,0
25.6,33.9,2.2018115576405597,0.8993658215303648,-0.44265901770329924,-0.08681722671430421,-0.04117521696743928,-0.008058201040705757,-7.682789338327514e-06,7.682789338327514e-06,26714.850632863414,1,0,0
25.6,45.0,2.1913157786284936,0.8984592202712511,-0.4171914502413979,-0.08399023774437474,-0.03928888411193597,-0.0061748489120140426,-0.0007237885446480332,0.0007237885446480332,252.3968430485637,1,0,0
25.6,59.6,2.1812300386786125,0.8978526960364643,-0.3719527681998276,-0.10147305448226959,-0.03548439917862754,-0.006793329818323565,-0.001073912539903593,0.001073912539903593,139.6233281604971,1,0,0
25.6,79.1,2.1664585363826663,0.8967950992313215,-0.3321935988142987,-0.12016168070345898,-0.032771460602356785,-0.008603228504892623,-0.0010799363466243417,0.0010799363466243417,116.60885382781463,1,0,0
33.9,0.0126,2.1845453747805297,0.8983917849364684,-0.43153724274557004,-3.298771029883584e-05,-0.051890796063741716,-6.20632973777384e-06,9.665038748820767e-07,9.665038748820767e-07,195464.34590072464,0,0,0
33.9,0.0168,2.1845412533376813,0.898391009525472,-0.4315276410387082,-3.8973615502775884e-05,-0.05188503368079938,-7.320542412696484e-06,1.1368690454506757e-06,1.1368690454506757e-06,166165.28000487032,1,0,0
33.9,0.0222,2.1845357879559084,0.8983899842116617,-0.4315149359714218,-5.1978742486718744e-05,-0.05187742163397757,-9.757571603262796e-06,1.5140147456310572e-06,1.5140147456310572e-06,124765.23770443248,1,0,0
33.9,0.0295,2.184528543873233,0.8983886236749596,-0.4314980511613172,-6.85303328992143e-05,-0.051867271364137275,-1.2873695187936194e-05,2.0004930116810826e-06,2.0004930116810826e-06,94417.1190465712,1,0,0
33.9,0.0391,2.1845189415702286,0.8983868195512101,-0.4314756776936308,-9.133694560678503e-05,-0.05185385887090301,-1.714777617358906e-05,2.6626752582444602e-06,2.6626752582444602e-06,70928.69892231745,1,0,0
33.9,0.0518,2.18450621128274,0.8983844309108968,-0.43144600349493273,-0.0001209414915416932,-0.05183608812808342,-2.2694699073711706e-05,3.5224034019760025e-06,3.5224034019760025e-06,53609.03550525438,1,0,0
33.9,0.0687,2.1844893375143886,0.8983812643432324,-0.43140661786474127,-0.0001603738747133059,-0.05181257492804645,-3.0052950466107057e-05,4.655658317355549e-06,4.655658317355549e-06,40551.99640886867,1,0,0
33.9,0.091,2.1844669659300364,0.8983770766043245,-0.43135438620145233,-0.00021162601946415728,-0.05178148524038744,-3.960041351139022e-05,6.1235024601642235e-06,6.1235024601642235e-06,30823.532135720227,1,0,0
33.9,0.121,2.184437313779262,0.8983715294277025,-0.43128503684647596,-0.00028136269404334076,-0.05174027188439712,-5.258258505235971e-05,8.12029984386102e-06,8.12029984386102e-06,23236.07797135814,1,0,0
33.9,0.16,2.1843980099576075,0.8983641897385037,-0.43119296002136265,-0.00037527256426998865,-0.051685852824807435,-6.998635755888806e-05,1.078134215088369e-05,1.078134215088369e-05,17493.08561272412,1,0,0
33.9,0.212,2.184345915962121,0.8983544842159829,-0.4310706446478188,-0.0004952742311790055,-0.05161397326693911,-9.209806481548649e-05,1.4137701242951348e-05,1.4137701242951348e-05,13332.164288423992,1,0,0
33.9,0.281,2.1842768726474695,0.8983416638101628,-0.430908012567899,-0.0006542686387940674,-0.05151920212371569,-0.00012119883523249465,1.851815097033863e-05,1.851815097033863e-05,10170.366615984627,1,0,0
33.9,0.373,2.1841853761224663,0.8983247452977147,-0.43069167392789004,-0.0008682226866394829,-0.05139444506759962,-0.00016003284405015738,2.43029903124666e-05,2.43029903124666e-05,7741.330627937983,1,0,0
33.9,0.494,2.184064140178661,0.89830245246205,-0.43040348096732667,-0.0011525875977117538,-0.05123046662474636,-0.00021107305049355995,3.1798975214151915e-05,3.1798975214151915e-05,5908.149036310758,1,0,0
33.9,0.655,2.1839035310324006,0.8982731310837105,-0.4365398197218954,-0.0015219703980743936,-0.05192014653548837,-0.00027633076689662604,4.160845707396815e-05,4.160845707396815e-05,4644.851388508158,1,0,0
33.9,0.869,2.183690811756308,0.8982346705069058,-0.4429005226329751,-0.0020222334074530618,-0.05245935772776037,-0.00036304373770407986,5.470719543715771e-05,5.470719543715771e-05,3636.031087960323,1,0,0
