gamma_mr,gamma_mc,i_east,i_north,ie_over_in
3.39,0.295,0.01111089973070878,0.01269980487991047,0.8748874361278459
3.39,0.356,0.01111739634480498,0.01269901368707386,0.8754535288139126
3.39,0.429,0.01113202819773255,0.01270498060899238,0.8761940329018275
3.39,0.518,0.01115351667163798,0.01271851522253884,0.8769511595089742
3.39,0.625,0.01117416782162263,0.01272751747053575,0.8779534459481885
3.39,0.754,0.01119446135991546,0.01273235585852561,0.8792136729684339
3.39,0.91,0.01122326198439376,0.01274595661342595,0.8805350845594235
3.39,1.1,0.01126137270351319,0.01276905647320558,0.881926767819056
3.39,1.33,0.01129658051397626,0.01278314598889313,0.8837089495646452
3.39,1.6,0.01135275510344988,0.01282049247364709,0.885516303432634
3.39,1.93,0.01139570083775976,0.01283883968203829,0.887595851337134
3.39,2.33,0.01145675329199484,0.01287590578502703,0.8897823177082829
3.39,2.81,0.01153126765924346,0.01292750547255323,0.8919948000583584
3.39,3.39,0.01161041808686503,0.01298094364522982,0.8944201904097764
3.39,4.09,0.01170278965321781,0.01304818160653033,0.8968904638299041
3.39,4.94,0.01180244133748329,0.01312234877940397,0.8994153055897789
3.39,5.96,0.01191113009712805,0.0132064874380823,0.901915074161283
3.39,7.2,0.012028959904121,0.01330122256182879,0.9043499458945322
3.39,8.69,0.01214896059953946,0.01339736773499761,0.906816983742488
3.39,10.5,0.01228250143745719,0.01351146601030494,0.9090428402136052
3.39,12.6,0.01242941256750242,0.01364397914325549,0.9109814986522128
3.39,15.3,0.01257413749693983,0.01377384326916725,0.9128997078895936
3.39,18.4,0.01271379341659684,0.01389747006419839,0.9148279044938658
3.39,22.2,0.01287184665662605,0.0140486742485672,0.91623212474578
3.39,26.8,0.01301175343426361,0.01417597513212465,0.9178736074936555
3.39,32.4,0.01317106195050602,0.0143336960637752,0.9188880447795005
3.39,39.1,0.0133185668111621,0.01447707073407541,0.9199766344868043
3.39,47.1,0.01344972583483934,0.01459927258226163,0.9212599983358749
3.39,56.9,0.01360588611526459,0.01476191360436084,0.9216885073250431
3.39,68.7,0.0137444077630996,0.01490169797224,0.9223383663193092
3.39,82.90000000000001,0.0138577067922346,0.01500662427729942,0.9234393116110201
3.39,100,0.01398459501440061,0.01513573427245666,0.9239455954144993
4.09,0.01,0.009948521771585297,0.01126633734405888,0.8830307017951569
4.09,0.0121,0.009948824897403046,0.01126647019838562,0.8830471942160391
4.09,0.0146,0.009949190943273142,0.01126663095612514,0.8830670838529804
4.09,0.0176,0.009949631616245595,0.01126682418367834,0.8830910515723774
4.09,0.0212,0.009950164320509824,0.01126705867942975,0.883119952031121
4.09,0.0256,0.009950805663744417,0.01126734076313724,0.8831547632161745
4.09,0.0309,0.00995157939779992,0.01126768182318904,0.8831966995482106
4.09,0.0373,0.009952515059229507,0.01126809111543671,0.8832476554609209
4.09,0.045,0.009953638049587333,0.01126859114793468,0.8833081189046107
4.09,0.0543,0.009954992448674347,0.0112691936398551,0.8833810800328342
4.09,0.0655,0.009956624768891129,0.01126992037798954,0.8834689540785655
4.09,0.0791,0.009958591022369324,0.01127079941744352,0.8835745055454256
4.09,0.0954,0.009960957221478715,0.01127186172948441,0.8837011543020711
4.09,0.115,0.009963804374738086,0.01127314711408748,0.8838529537405598
4.09,0.139,0.009967235935097013,0.01127469265203948,0.8840361544839129
4.09,0.168,0.00997134119642324,0.01127658638102793,0.8842517460070478
4.09,0.202,0.009976280214065821,0.0112788671147478,0.8845108389495284
4.09,0.244,0.009985807362611811,0.01128708331005303,0.8847110531839333
4.09,0.295,0.00999290754044046,0.01129043076318738,0.8850776157294626
4.09,0.356,0.01000139085645396,0.01129450408129209,0.8855095172367942
4.09,0.429,0.01001152039763548,0.01129944820876674,0.8860185216715264
4.09,0.518,0.01001994710643804,0.01129995956993858,0.8867241554646117
4.09,0.625,0.01003427666444077,0.0113072677455043,0.8874183304300316
4.09,0.754,0.01006067591207503,0.01132737567974496,0.88817358905691
4.09,0.91,0.01007508367913149,0.01133252069992995,0.8890417185996192
4.09,1.1,0.01009491976485585,0.01134001322741669,0.8902035264341152
4.09,1.33,0.01012651691436649,0.01136167016249307,0.8912877041437058
4.09,1.6,0.01015482110955292,0.01137506798619435,0.8927261904612427
4.09,1.93,0.01019628981773796,0.01140415009809453,0.8940859011879908
4.09,2.33,0.01023526700818964,0.01142594614715709,0.8957916374160663
4.09,2.81,0.01028880657670815,0.01146517136146061,0.897396667902694
4.09,3.39,0.01034479956933679,0.01150439621077644,0.8992040416381505
4.09,4.09,0.01040342235588493,0.01154382918927337,0.9012106975345648
4.09,4.94,0.01047637027801811,0.01160041375107743,0.9031031567339641
4.09,5.96,0.01055444761985119,0.01166169764946071,0.9050524149319954
4.09,7.2,0.01063888063474994,0.01173004391638111,0.9069770506052962
4.09,8.69,0.01073493442165327,0.01181329607681193,0.9087162762918165
4.09,10.5,0.01083123132686476,0.01189590306172865,0.9105009742144637
4.09,12.6,0.01093228115477052,0.01198473493628132,0.9121838082271879
4.09,15.3,0.01103051292412623,0.01206952903288883,0.9139141133070442
4.09,18.4,0.01114469336542686,0.01217748222474863,0.915188637498251
4.09,22.2,0.01125394030281393,0.01227931263656588,0.9164959502131613
4.09,26.8,0.01135587370747959,0.01237149452188577,0.91790637641964
4.09,32.4,0.01147455672827457,0.01248981151935352,0.9187133617264142
4.09,39.1,0.01157373612557749,0.0125812148061846,0.9199219871747321
4.09,47.1,0.01168110698335016,0.01268661298333958,0.9207427544838105
4.09,56.9,0.01179952871600436,0.01281101571968479,0.9210455263023188
4.09,68.7,0.01188880995114971,0.0128937652455466,0.9220588187190709
4.09,82.90000000000001,0.01198877480585493,0.01299512432027628,0.922559454637064
4.09,100,0.01210497613922752,0.01312480814482385,0.9222973780383575
4.94,0.01,0.008870729188426052,0.009943631172540454,0.8921015909080333
4.94,0.0121,0.008870931360806194,0.009943736880540534,0.8921124389530284
4.94,0.0146,0.008871175004805295,0.009943864210815221,0.8921255174780807
4.94,0.0176,0.008871469672750926,0.009944018654709607,0.8921412942592672
4.94,0.0212,0.008871824554577147,0.009944204524115634,0.8921603063434722
4.94,0.0256,0.008872252481153503,0.009944428790667339,0.8921832181532585
4.94,0.0309,0.008872768145095217,0.009944699119585062,0.8922108188895542
4.94,0.0373,0.008873390839539821,0.00994502638371546,0.8922440722801506
4.94,0.045,0.008874145613449701,0.009945414730679638,0.892285123723872
4.94,0.0543,0.008875046638223721,0.009945895516563273,0.892332583168984
4.94,0.0655,0.008876134577353745,0.009946472445809132,0.8923902042370443
4.94,0.0791,0.008877446471183971,0.009947166513671987,0.8924598235067516
4.94,0.0954,0.008879027179900066,0.009948005716617371,0.8925434336118586
4.94,0.115,0.008880928337547424,0.009949017926495414,0.8926437165116025
4.94,0.139,0.008883215435998928,0.00995024072686217,0.8927638717340127
4.94,0.168,0.008882836196152735,0.009946973827271638,0.8930189573635596
4.94,0.202,0.00889170308497648,0.009954352146507462,0.8932477929360959
4.94,0.244,0.008890064369843974,0.009950914313362017,0.8933917115441804
4.94,0.295,0.008894808871250852,0.009953522039286577,0.893634317193755
4.94,0.356,0.008900500487054095,0.009956660035699279,0.8939243134888247
4.94,0.429,0.008907282694231227,0.009960470282267382,0.8942632668749443
4.94,0.518,0.008918656478203942,0.009969957872141801,0.8945530756077295
4.94,0.625,0.008928389713387138,0.009975533864645263,0.8950287608195732
4.94,0.754,0.008936474994858725,0.009977298745703619,0.8956808072632796
4.94,0.91,0.008949960524265329,0.009985379942028302,0.8963064576636779
4.94,1.1,0.008969325745837082,0.01000014313869601,0.8969197361915614
4.94,1.33,0.008988080748662653,0.0100118617277525,0.8977431963276153
4.94,1.6,0.009006539520520803,0.01002086028452262,0.8987790733328104
4.94,1.93,0.009035571551158385,0.01004287664870672,0.8996995449826566
4.94,2.33,0.009066946076881417,0.01006322521478921,0.9009980283017386
4.94,2.81,0.00909878630064658,0.01008663462689703,0.9020636354154978
4.94,3.39,0.009137298557411876,0.01011458310644217,0.903378662398073
4.94,4.09,0.009176604100618668,0.01014125977962586,0.9048781216565205
4.94,4.94,0.009225467679198806,0.0101787822551565,0.9063429640147028
4.94,5.96,0.009281022287576313,0.0102241821276862,0.9077520501560813
4.94,7.2,0.009340253312941952,0.0102726986774736,0.9092307295475965
4.94,8.69,0.009403762045927815,0.01032600609609129,0.9106872452348663
4.94,10.5,0.00947130638462023,0.0103840723376855,0.9120994227136981
4.94,12.6,0.009542450969625769,0.01044660702067285,0.9134497881218429
4.94,15.3,0.009622131928911176,0.01052114333964738,0.9145519282730032
4.94,18.4,0.009698799004066267,0.01059147004155303,0.9157179282965837
4.94,22.2,0.009770743668259245,0.01065525146320244,0.9169885574265599
4.94,26.8,0.00985766466244541,0.01074085928885334,0.9177724423478393
4.94,32.4,0.009937511552911593,0.01081798867052495,0.9186099057385471
4.94,39.1,0.01000928232136396,0.01088368171285412,0.9196595954788487
4.94,47.1,0.01009776711209687,0.0109760685463167,0.9199803253310982
4.94,56.9,0.0101769264158219,0.01105571083360743,0.92051307862411
4.94,68.7,0.01024262451464361,0.01111608474982199,0.9214237517222624
4.94,82.90000000000001,0.01031716744216121,0.01119218284078756,0.921819057901955
4.94,100,0.01040564991331762,0.01129211764818415,0.9214967677024616
5.96,0.01,0.007826670262968733,0.008701913121881198,0.899419490099063
5.96,0.0121,0.007826800342392812,0.008701990578040546,0.8994264326306818
5.96,0.0146,0.007826957819058762,0.008702084599014771,0.8994348112801515
5.96,0.0176,0.007827147816268178,0.008702198086417701,0.8994449147836232
5.96,0.0212,0.007827376663290702,0.008702334698796999,0.8994570921723742
5.96,0.0256,0.007827652942157698,0.008702499837017322,0.899471771187132
5.96,0.0309,0.007830796084091284,0.008706917298958844,0.8993764170733165
5.96,0.0373,0.007831197967799996,0.008707157588716782,0.8993977527118721
5.96,0.045,0.007831682685724949,0.008707447738476225,0.899423450010332
5.96,0.0543,0.007832294098811594,0.008707802614483427,0.8994570094853063
5.96,0.0655,0.007832975095568722,0.008708217623761345,0.8994923455054193
5.96,0.0791,0.007833819361795284,0.0087087300347518,0.8995363652949139
5.96,0.0954,0.007834841411000619,0.008709345463603003,0.8995901521811254
5.96,0.115,0.007836071186434033,0.008710087341823412,0.8996547197417187
5.96,0.139,0.007837550927056609,0.008710982353360885,0.8997321552411035
5.96,0.168,0.007839330761691897,0.008712062393325094,0.8998249103103467
5.96,0.202,0.007841584221068667,0.008713408841239469,0.8999444837197853
5.96,0.244,0.007844036050838709,0.008714934632446636,0.9000682600228029
5.96,0.295,0.007847124346419007,0.008716827935521046,0.900227055583144
5.96,0.356,0.007850804438889657,0.008719110493208442,0.9004134590340227
5.96,0.429,0.007852425022079269,0.008717631379134463,0.9007521287116986
5.96,0.518,0.007857646092965544,0.008720924918004688,0.9010106344045148
5.96,0.625,0.007863900236929953,0.008724902732247691,0.901316665441389
5.96,0.754,0.007874540076863251,0.008734191037703308,0.9015763501016683
5.96,0.91,0.007883316138270882,0.008739903129475967,0.901991248814168
5.96,1.1,0.00789060426287937,0.008742310089544318,0.9025765709587932
5.96,1.33,0.007902891814240568,0.008750561305419071,0.9031297008737535
5.96,1.6,0.007920365321848874,0.008764929973469901,0.9036427382560506
5.96,1.93,0.007934036901237465,0.00877208285984636,0.9044644274343331
5.96,2.33,0.007956703428606786,0.008790659660070484,0.9051315528399139
5.96,2.81,0.007975776050737253,0.008802224111577188,0.9061091775937694
5.96,3.39,0.008004670002536131,0.008826195834215397,0.9069218667804129
5.96,4.09,0.008030224001769816,0.008843459542888952,0.9080410175254252
5.96,4.94,0.008062529045162501,0.008868875639504085,0.9090813055546834
5.96,5.96,0.008103244275983428,0.008903898796230214,0.9100782097179977
5.96,7.2,0.008144218402442156,0.008938989412172461,0.9110893890703077
5.96,8.69,0.008188057739920637,0.008976265928196621,0.9121897463175604
5.96,10.5,0.008234754789353002,0.009016790296845942,0.9132689702491479
5.96,12.6,0.008284119837070007,0.009060495906336343,0.9143119673258295
5.96,15.3,0.008331296801494291,0.009100451991096969,0.9154816496636489
5.96,18.4,0.00838479995487499,0.009149469345198034,0.9164247278751342
5.96,22.2,0.008445304954707623,0.009208861467414826,0.9170845912484387
5.96,26.8,0.008501772786481886,0.009262661559477399,0.9178541968623496
5.96,32.4,0.008552647966213418,0.0093083960027407,0.9188100682110254
5.96,39.1,0.008611004388796447,0.009365131926412598,0.9194749691150345
5.96,47.1,0.008676326073241583,0.009434070767286588,0.9196799862184046
5.96,56.9,0.00873390228196534,0.00949244279785297,0.920090061953368
5.96,68.7,0.00878209733986484,0.009536067655806139,0.9209348818449044
5.96,82.90000000000001,0.008836700016523431,0.009592356839873025,0.9212230282959744
5.96,100,0.00890283386671516,0.009668382643750665,0.920819354669384
7.2,0.01,0.006845221301138373,0.007564182806026187,0.9049518601910261
7.2,0.0121,0.006850759396062006,0.007569738363826487,0.905019310680503
7.2,0.0146,0.006845401646905306,0.007564301599549031,0.9049614900750937
7.2,0.0176,0.006845520632400711,0.007564380005924689,0.9049678396694849
7.2,0.0212,0.006845663970224114,0.007564474415823218,0.9049754938564522
7.2,0.0256,0.006845837021401384,0.007564588488332452,0.9049847234863253
7.2,0.0309,0.006846046227832361,0.007564726620643056,0.9049958539348244
7.2,0.0373,0.006846297671225034,0.007564892420228458,0.9050092573581209
7.2,0.045,0.006846601243020895,0.007565092842933881,0.9050254088310247
7.2,0.0543,0.006846967040852099,0.007565334450236752,0.9050448576847555
7.2,0.0655,0.00684748513260063,0.007565656124042631,0.9050748567384987
7.2,0.0791,0.006847960048585615,0.007565984342274846,0.9050983637809982
7.2,0.0954,0.006848579752104053,0.007566401951494755,0.9051303110788484
7.2,0.115,0.006849350390416292,0.007566913175863351,0.9051710031858284
7.2,0.139,0.006850278118324301,0.007567529701417042,0.9052198522645463
7.2,0.168,0.006851394326278401,0.007568273029750975,0.9052784300124328
7.2,0.202,0.006852735941808884,0.00756916857257722,0.9053485698067365
7.2,0.244,0.006857144861395288,0.007574168329901754,0.9053330428800008
7.2,0.295,0.006864256205696678,0.007580827051881011,0.9054759010751299
7.2,0.356,0.006861155671367185,0.007576900433645326,0.9055359419664712
7.2,0.429,0.006863905661912804,0.007578772969428773,0.9056750597491707
7.2,0.518,0.006867383676902236,0.007581107309457539,0.9058549624188906
7.2,0.625,0.006871242187204575,0.007583773670892549,0.9060452599709354
7.2,0.754,0.006873350682546499,0.007583202456173203,0.9063915571647648
7.2,0.91,0.006879405827475948,0.007587385865943022,0.9066898598574068
7.2,1.1,0.006888580360672801,0.007595912418189907,0.9068799087489133
7.2,1.33,0.00689602133040844,0.007601276393241057,0.9072188634714401
7.2,1.6,0.006902504011117899,0.007603921651580735,0.9077558038335359
7.2,1.93,0.006913228999315377,0.007611776257779647,0.9082280883190283
7.2,2.33,0.006928467673618119,0.007625134816259242,0.9086354327590899
7.2,2.81,0.006940076596218269,0.007631922644278059,0.9093483935429438
7.2,3.39,0.006959439727634633,0.007648900959174046,0.9098613990141319
7.2,4.09,0.006975280454010749,0.007659356787299102,0.9106874960541462
7.2,4.94,0.006996520286758223,0.007676342584899506,0.9114392966933768
7.2,5.96,0.007023184967210235,0.007700279670449845,0.9120688166901274
7.2,7.2,0.00705081796558097,0.007723300724786799,0.9129280623441745
7.2,8.69,0.007080075519732586,0.007749386789221282,0.9136304216457941
7.2,10.5,0.007108164072043961,0.007771873522343787,0.9146010999289051
7.2,12.6,0.007141511419768327,0.007801481421999185,0.9154045281233606
7.2,15.3,0.007180731124018899,0.007839235474699684,0.9159989066783312
7.2,18.4,0.007218100299138938,0.007873753670527967,0.9167292502630369
7.2,22.2,0.007256584028082651,0.007909934270244907,0.9174013057706449
7.2,26.8,0.007291291917635788,0.007940370458804491,0.9182558868586556
7.2,32.4,0.007331267970034291,0.007978983651292784,0.918822282440252
7.2,39.1,0.007377722066072244,0.008027855206028646,0.919015338060884
7.2,47.1,0.007420655293608022,0.008070731264596129,0.9194526555679292
7.2,56.9,0.007455238963810357,0.008101851343510475,0.9201895526979706
7.2,68.7,0.007495849626518251,0.008143349744683713,0.9204872517494198
7.2,82.90000000000001,0.007545427981941713,0.008199893474524165,0.9201860981955708
7.2,100,0.007585860733240476,0.008242937482736986,0.9202860932922744
8.69,0.01,0.005939836903248705,0.006534499138646685,0.9089965087177077
8.69,0.0121,0.005939886659635404,0.006534534440582596,0.9089992123609993
8.69,0.0146,0.005939946716915551,0.006534577064154224,0.9090024738554925
8.69,0.0176,0.005940019392472604,0.006534628718538361,0.9090064100537366
8.69,0.0212,0.005940106527494584,0.006534690495016185,0.909011150876224
8.69,0.0256,0.005940212529393235,0.00653476591827372,0.9090168804336382
8.69,0.0309,0.005940339744120421,0.006534856308426848,0.9090237740132427
8.69,0.0373,0.005940492859697119,0.006534965012924636,0.909032083254954
8.69,0.045,0.005940678340445567,0.006535096921056358,0.9090421170808426
8.69,0.0543,0.005938708605260821,0.006531949467597381,0.909178589748832
8.69,0.0655,0.005938977041492399,0.00653214041251233,0.9091931076858474
8.69,0.0791,0.005939487520799176,0.00653246125858332,0.9092265970953893
8.69,0.0954,0.005939739187071682,0.006532667644372355,0.9092363962811643
8.69,0.115,0.00594016131275255,0.006532984544974984,0.909256905761637
8.69,0.139,0.005940727097445795,0.006533388532211443,0.909287281501221
8.69,0.168,0.00594140770590557,0.006533875061650794,0.909323739717249
8.69,0.202,0.005942226733577085,0.006534461559478766,0.9093674634840271
8.69,0.244,0.005943211490770843,0.006535168150571924,0.9094198272848915
8.69,0.295,0.005944976227964428,0.006536391519245192,0.9095196042740935
8.69,0.356,0.005945811817139092,0.006537040392052551,0.9095571482727491
8.69,0.429,0.005947581607543027,0.006538299113350037,0.9096527253393974
8.69,0.518,0.005949546356536154,0.006539746783799321,0.9097517921144517
8.69,0.625,0.005954596719540447,0.006545118578337001,0.9097767516770345
8.69,0.754,0.00595724754821282,0.006547087684120691,0.9099080133998405
8.69,0.91,0.005960588194855233,0.006549580268172771,0.9100717833508042
8.69,1.1,0.005963183895489937,0.006549759074554368,0.9104432434250507
8.69,1.33,0.005967916793596033,0.006553284641940638,0.9106756565099758
8.69,1.6,0.005980603454235056,0.006566081407024134,0.9108329738094998
8.69,1.93,0.005981901285697737,0.006565730426685432,0.9110793311563922
8.69,2.33,0.005987280779329746,0.006568157693214794,0.9115616675152121
8.69,2.81,0.00599879120877191,0.006578902900028151,0.9118224269195767
8.69,3.39,0.006006720185795599,0.00658345159765032,0.9123968023003981
8.69,4.09,0.006021103670144128,0.006596844016537912,0.9127248810263764
8.69,4.94,0.006031990191666838,0.006603992761923164,0.9133853426438717
8.69,5.96,0.006050112827870933,0.006620779652381334,0.9138067033683644
8.69,7.2,0.006066787432171291,0.00663507014569127,0.9143516645579075
8.69,8.69,0.006084264000791736,0.006648205537334129,0.9151738715995642
8.69,10.5,0.006104418053309559,0.006666810532806107,0.9156429484940181
8.69,12.6,0.006127013485489844,0.006687081234575619,0.9162463069552768
8.69,15.3,0.006150612817525038,0.00670854820226857,0.9168321717424852
8.69,18.4,0.00617549261423459,0.00673154797029867,0.9173956185831935
8.69,22.2,0.006202060510585466,0.006756481567806382,0.917942341489889
8.69,26.8,0.006229200663821501,0.006782392473412156,0.9184370689606599
8.69,32.4,0.006261573380122433,0.00681638863831705,0.9186056887842593
8.69,39.1,0.006290185966740228,0.006844895434504258,0.9189601253851433
8.69,47.1,0.006314013484699005,0.006865922900295961,0.9196161355710584
8.69,56.9,0.006344749538959257,0.006896869692316136,0.9199462686714234
8.69,68.7,0.006373989354984249,0.006926934338108676,0.9201746463681071
8.69,82.90000000000001,0.00641171047647559,0.006970212695653804,0.9198730019348677
8.69,100,0.006439582853773259,0.007000705961361193,0.919847639554507
10.5,0.01,0.005114858229542938,0.005607866664376905,0.9120862773065334
10.5,0.0121,0.005114887871667911,0.005607888974130046,0.9120879345621113
10.5,0.0146,0.005114923730697389,0.005607915991105547,0.9120899348010795
10.5,0.0176,0.005114966858170878,0.005607948450051871,0.9120923460206853
10.5,0.0212,0.005115018602670832,0.005607987320204504,0.912095251043525
10.5,0.0256,0.005115081454057242,0.005608034658780381,0.9120987592415584
10.5,0.0309,0.005115157149582108,0.005608091647651509,0.9121029881393209
10.5,0.0373,0.005115248725296056,0.005608160681383011,0.9121080896053428
10.5,0.045,0.005115358594150365,0.005608243357234236,0.9121142340501175
10.5,0.0543,0.005120796889327182,0.005613735572101923,0.9121906123928504
10.5,0.0655,0.005115651496444756,0.005608464094447209,0.9121305602205113
10.5,0.0791,0.005115844514498546,0.005608609636366986,0.9121413052758595
10.5,0.0954,0.005116508010583051,0.005609042523352503,0.9121891997219044
10.5,0.115,0.00511647048452288,0.005609048127972352,0.9121815979804158
10.5,0.139,0.005116695055669759,0.005609251773539607,0.9121885168012293
10.5,0.168,0.005117101224680779,0.005609558783166517,0.9122109995596209
10.5,0.202,0.005117590383219237,0.005609928980541779,0.9122379981938747
10.5,0.244,0.005123477182324625,0.005615764861911705,0.9123382670585148
10.5,0.295,0.005118886071842642,0.00561091141922305,0.9123091935305334
10.5,0.356,0.005118765308105058,0.00560930471895657,0.9125489814818331
10.5,0.429,0.005118802858980615,0.005609366047059154,0.9125456987540101
10.5,0.518,0.005120187234367479,0.005610380116600266,0.9126275097150049
10.5,0.625,0.005121480396096447,0.005611412491273841,0.912690058708164
10.5,0.754,0.005123940949493712,0.005613246073635795,0.9128302736556938
10.5,0.91,0.005130553397725867,0.005619723418548534,0.9129547872039208
10.5,1.1,0.005129784445876946,0.005619315537585559,0.9128842136672486
10.5,1.33,0.005133841550500194,0.005622489508170461,0.9130904634041245
10.5,1.6,0.005135184546411367,0.005622039758414862,0.9134023890039574
10.5,1.93,0.005138072736473666,0.005624391671732979,0.9135339493329651
10.5,2.33,0.005144924576504045,0.005631372935000581,0.9136181595303123
10.5,2.81,0.005150478618138055,0.005635845571466559,0.9138785924536605
10.5,3.39,0.005154777940277465,0.005637844539775315,0.914317147965009
10.5,4.09,0.005164445610455736,0.005647305555216332,0.9144972872391178
10.5,4.94,0.005170395318318032,0.005650846607235493,0.9149771136412943
10.5,5.96,0.005182356239102751,0.005662477184539079,0.9152100874247655
10.5,7.2,0.005191135783215938,0.005668408436355503,0.9158012944024149
10.5,8.69,0.005202439924769699,0.005678383244572442,0.9161833044189712
10.5,10.5,0.005220197142706637,0.005695611708434226,0.9165296740605435
10.5,12.6,0.005233855225406162,0.005708846619641431,0.9167973102305728
10.5,15.3,0.005250142735135804,0.00572395882731535,0.9172223095109552
10.5,18.4,0.005266859744001922,0.005739663912850265,0.9176251125453873
10.5,22.2,0.005287565650964177,0.005759083116915922,0.9181262960823093
10.5,26.8,0.005306163701273309,0.005777103646576251,0.9184816520330148
10.5,32.4,0.005319383667776821,0.005788368895542039,0.9189779994626102
10.5,39.1,0.005339072540386114,0.005807904733069278,0.9192768796613159
10.5,47.1,0.005358907667755725,0.00582793184617594,0.9195213343601522
10.5,56.9,0.005382389732340636,0.00585133725071341,0.9198563510733212
10.5,68.7,0.005406650883397131,0.005880249448828806,0.9194594430809387
10.5,82.90000000000001,0.005427841902005102,0.005902980423777317,0.9195087078624979
10.5,100,0.005450483116528622,0.005927101315619203,0.9195866286552942
12.6,0.01,0.0043749462182395,0.004783950558785103,0.9145048980921177
12.6,0.0121,0.004374963629211272,0.00478396404700983,0.9145059591210349
12.6,0.0146,0.004374984251001598,0.004783980467477028,0.9145071307761576
12.6,0.0176,0.004375009493951119,0.004784000357830704,0.9145086050819107
12.6,0.0212,0.004375039800599809,0.004784024195271447,0.9145103833137216
12.6,0.0256,0.004375076549823702,0.004784053158335699,0.9145125283987702
12.6,0.0309,0.004375120636368323,0.00478408784539804,0.914515112964927
12.6,0.0373,0.004375173984307821,0.004784129866251169,0.9145182314493053
12.6,0.045,0.004375238212493954,0.004784180434123955,0.914521990284239
12.6,0.0543,0.004375316089405733,0.004784241863081535,0.9145265257529408
12.6,0.0655,0.004375409727890234,0.004784315632372976,0.9145319966525854
12.6,0.0791,0.004375522714639111,0.004784404495407822,0.9145386262467637
12.6,0.0954,0.00437565785363174,0.004784511340641188,0.9145464483412309
12.6,0.115,0.004378337641565376,0.004787839279489914,0.9144704711207086
12.6,0.139,0.004377980257598335,0.004787568130582737,0.9144476147779546
12.6,0.168,0.004377956912658508,0.004787613621863678,0.9144340497039312
12.6,0.202,0.004378243989206461,0.004787840552671705,0.9144506674858499
12.6,0.244,0.004378589321136618,0.004788113676620696,0.9144706280714061
12.6,0.295,0.004379005101291826,0.004788442883680682,0.9144945878368422
12.6,0.356,0.004379505283300095,0.004788839316601417,0.9145233309703483
12.6,0.429,0.004381465344021874,0.004790385077370451,0.9146373983001294
12.6,0.518,0.004380826539692373,0.004789888656872529,0.9145988254668022
12.6,0.625,0.004382060958246025,0.004790805376928172,0.914681481186733
12.6,0.754,0.004382729075816965,0.0047914040554647,0.9147066340227282
12.6,0.91,0.004383325300885671,0.004790564245770637,0.91499144485026
12.6,1.1,0.00438424981319512,0.004791283133501919,0.9150471159884677
12.6,1.33,0.004385484433301468,0.004792332476524297,0.9151043786682552
12.6,1.6,0.004390707912428495,0.004797918978379942,0.9151275651409716
12.6,1.93,0.004393087717392653,0.004799841745367637,0.9152567835455104
12.6,2.33,0.004394384628306736,0.004800970943346474,0.9153116484482761
12.6,2.81,0.004395899978976445,0.004800943758483613,0.9156324673057403
12.6,3.39,0.00440171093275966,0.004807097934311984,0.9156690778736245
12.6,4.09,0.004406317681376049,0.004810958240700929,0.9158918994761581
12.6,4.94,0.004409751376505782,0.004812548158198638,0.9163028049897739
12.6,5.96,0.004417165765798396,0.004820396700788751,0.9163490144028239
12.6,7.2,0.004422051633459135,0.004823257469995786,0.9168184906087955
12.6,8.69,0.004430208354361583,0.00483037692529697,0.917155829219107
12.6,10.5,0.004439836476641401,0.004840578679871178,0.9172119224306374
12.6,12.6,0.004451273717359138,0.004850948833327065,0.9176088782421136
12.6,15.3,0.004457808778382216,0.004856323114018394,0.9179390814244185
12.6,18.4,0.004469342705044329,0.004867236087573381,0.9182506508067442
12.6,22.2,0.004480902186570578,0.004878295028109085,0.9185385797192049
12.6,26.8,0.00449293909125567,0.004889991183672667,0.9188031066921499
12.6,32.4,0.004506606034983068,0.00490341263504442,0.9190754216307645
12.6,39.1,0.00452006216843844,0.004916888825953793,0.9192931401213094
12.6,47.1,0.004537528512792346,0.004936900222101818,0.9191047638513048
12.6,56.9,0.004551629981985633,0.004951794335094188,0.9191880102385263
12.6,68.7,0.004565141734253539,0.004966372693414415,0.9192104612501349
12.6,82.90000000000001,0.004582421009247732,0.004984818200873901,0.9192754529030519
12.6,100,0.004591648847509895,0.004991590125356569,0.9198769795190056
15.3,0.01,0.003723282845334254,0.004063934740618321,0.9161768293473537
15.3,0.0121,0.003723292725261949,0.00406394275041186,0.9161774547352104
15.3,0.0146,0.003723304977887219,0.004063952753402465,0.9161782146138278
15.3,0.0176,0.003729948646017495,0.004070744322209659,0.9162817290359383
15.3,0.0212,0.003723337251681119,0.004063979063724348,0.9161802246758982
15.3,0.0256,0.003723358529493636,0.004063996390806539,0.916181554175716
15.3,0.0309,0.003723384336907343,0.00406401744964876,0.9161831569471101
15.3,0.0373,0.003723415546651427,0.004064042935895064,0.9161850909016991
15.3,0.045,0.003723452806667396,0.004064073268738102,0.9161874209574797
15.3,0.0543,0.00372349817810429,0.004064110288079867,0.916190239478835
15.3,0.0655,0.00372355249988651,0.004064154538527751,0.9161936300865604
15.3,0.0791,0.003723618221432675,0.004064208119267831,0.9161977222031353
15.3,0.0954,0.003723697734380545,0.00406427299620226,0.9162026610564901
15.3,0.115,0.003730410407107088,0.004071124192106312,0.9163096557801282
15.3,0.139,0.003725130363763189,0.004065380087208636,0.9163055566400757
